location,category,parentCategory,state,lat,lon,dateString,month,year,dayOfWeek,dayOfWeekNum,hour,minute,temperature
"Twin Lakes (Mono County, California)",Water Activities,Nature & Outdoors,California,37.6167841,-119.006986137329,2017-05-12T09:50:42.000Z,5,2017,Friday,4,2,50,12
Rodeo Drive,Shopping,Shopping & Dining,California,34.0677566,-118.4014841,2017-05-12T09:38:42.000Z,5,2017,Friday,4,2,38,12
"South Lake Tahoe, California",Natural attractions,Nature & Outdoors,California,38.9332411,-119.9843482,2017-05-12T06:25:03.000Z,5,2017,Thursday,3,23,25,11
Brooklyn Bridge Promenade,Bridges,Landmarks,New York,40.7010338,-73.9950303,2017-05-12T04:38:44.000Z,5,2017,Friday,4,0,38,12
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2017-05-12T04:33:05.000Z,5,2017,Thursday,3,21,33,11
Holiday Inn Express Manhattan Midtown West,Hotels and Resorts,Travel & Hospitality,New York,40.7639894,-73.9945641016504,2017-05-12T04:30:58.000Z,5,2017,Friday,4,0,30,12
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2017-05-12T04:24:34.000Z,5,2017,Thursday,3,21,24,11
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2017-05-12T04:18:57.000Z,5,2017,Friday,4,0,18,12
Yosemite National Park,Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2017-05-12T03:29:23.000Z,5,2017,Thursday,3,20,29,11
Holiday Inn Express Manhattan Midtown West,Hotels and Resorts,Travel & Hospitality,New York,40.7639894,-73.9945641016504,2017-05-12T03:23:36.000Z,5,2017,Thursday,3,23,23,11
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2017-05-12T03:17:08.000Z,5,2017,Thursday,3,20,17,11
Venice City Beach,Beaches,Beach & Waterfront,California,33.9786224,-118.4675787,2017-05-12T02:03:43.000Z,5,2017,Thursday,3,19,3,11
The Cosmopolitan of Las Vegas,Casinos,Entertainment & Culture,Nevada,36.11015665,-115.174091475765,2017-05-12T01:59:46.000Z,5,2017,Thursday,3,18,59,11
"Miami Beach, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7929198,-80.1353006,2017-05-11T23:53:09.000Z,5,2017,Thursday,3,19,53,11
Santa Monica Pier,Beaches,Beach & Waterfront,California,34.0104863,-118.4960635,2017-05-11T22:29:30.000Z,5,2017,Thursday,3,15,29,11
Kentucky River,Water Activities,Nature & Outdoors,Kentucky,37.8535322,-84.47561,2017-05-11T22:21:24.000Z,5,2017,Thursday,3,18,21,11
Antelope Canyon,Natural attractions,Nature & Outdoors,Utah,40.4483677,-112.62115,2017-05-11T21:50:33.000Z,5,2017,Thursday,3,15,50,11
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2017-05-11T20:53:03.000Z,5,2017,Thursday,3,13,53,11
Holiday Inn Express Manhattan Midtown West,Hotels and Resorts,Travel & Hospitality,New York,40.7639894,-73.9945641016504,2017-05-11T19:11:24.000Z,5,2017,Thursday,3,15,11,11
Griffith Observatory,Attractions,Tourist Attractions,California,34.11821875,-118.300293321966,2017-05-11T16:35:34.000Z,5,2017,Thursday,3,9,35,11
Lombard Street,Attractions,Tourist Attractions,California,37.802076,-122.4188091,2017-05-11T15:13:27.000Z,5,2017,Thursday,3,8,13,11
"Boston, Massachusetts",Cultural attractions and education,Education & Culture,Massachusetts,42.3602534,-71.0582912,2017-05-11T05:42:50.000Z,5,2017,Thursday,3,1,42,11
Chelsea Market,Dining,Shopping & Dining,New York,40.7420513,-74.0048973,2017-05-11T01:25:37.000Z,5,2017,Wednesday,2,21,25,10
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-11T00:45:02.000Z,5,2017,Wednesday,2,20,45,10
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2017-05-11T00:40:29.000Z,5,2017,Wednesday,2,20,40,10
The High Line,Attractions,Tourist Attractions,New York,40.74770385,-74.0048911708541,2017-05-11T00:24:27.000Z,5,2017,Wednesday,2,20,24,10
Yosemite National Park,Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2017-05-10T22:21:59.000Z,5,2017,Wednesday,2,15,21,10
Quincy Market,Shopping,Shopping & Dining,Massachusetts,42.36020755,-71.0549127879672,2017-05-10T19:07:18.000Z,5,2017,Wednesday,2,15,7,10
Hollywood Walk of Fame,Attractions,Tourist Attractions,California,34.1016624,-118.3418479,2017-05-10T17:32:49.000Z,5,2017,Wednesday,2,10,32,10
Hollywood Hills,Attractions,Tourist Attractions,South Carolina,34.0795976,-81.0187018,2017-05-10T16:58:43.000Z,5,2017,Wednesday,2,12,58,10
Venice City Beach,Beaches,Beach & Waterfront,California,33.9786224,-118.4675787,2017-05-10T11:02:50.000Z,5,2017,Wednesday,2,4,2,10
"Napa, California",Wine Region,Entertainment & Culture,California,38.2971367,-122.2855293,2017-05-10T09:06:42.000Z,5,2017,Wednesday,2,2,6,10
The Mirage Hotel and Casino,Hotels and Resorts,Travel & Hospitality,Nevada,36.12123945,-115.175756254956,2017-05-10T05:33:02.000Z,5,2017,Tuesday,1,22,33,9
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2017-05-10T04:20:28.000Z,5,2017,Wednesday,2,0,20,10
Venice City Beach,Beaches,Beach & Waterfront,California,33.9786224,-118.4675787,2017-05-10T04:19:13.000Z,5,2017,Tuesday,1,21,19,9
"Charging Bull, Wall Street,Manhattan",Historic Sites,Historical & Cultural,New York,40.705468,-74.0134788,2017-05-10T03:41:33.000Z,5,2017,Tuesday,1,23,41,9
National September 11 Memorial & Museum,Historical,Historical & Cultural,New York,40.7112588,-74.0132954632258,2017-05-10T03:34:29.000Z,5,2017,Tuesday,1,23,34,9
Iowa,Travel and Transit,Travel & Transit,Iowa,41.9216734,-93.3122705,2017-05-10T03:16:24.000Z,5,2017,Tuesday,1,22,16,9
The Wizarding World of Harry Potter,Theme parks,Amusement & Theme Parks,California,34.1388048,-118.3545971,2017-05-09T23:19:43.000Z,5,2017,Tuesday,1,16,19,9
Crater Lake,Natural attractions,Nature & Outdoors,Oregon,42.94152615,-122.098820284268,2017-05-09T20:52:06.000Z,5,2017,Tuesday,1,13,52,9
"Miami Beach, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7929198,-80.1353006,2017-05-09T20:26:54.000Z,5,2017,Tuesday,1,16,26,9
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2017-05-09T16:14:29.000Z,5,2017,Tuesday,1,9,14,9
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2017-05-09T15:38:57.000Z,5,2017,Tuesday,1,8,38,9
Horseshoe Bend,Natural attractions,Nature & Outdoors,Arizona,36.880453,-111.5161335,2017-05-09T10:32:20.000Z,5,2017,Tuesday,1,3,32,9
Antelope Canyon,Natural attractions,Nature & Outdoors,Utah,40.4483677,-112.62115,2017-05-09T07:44:30.000Z,5,2017,Tuesday,1,1,44,9
Downtown Container Park,Attractions,Tourist Attractions,Nevada,36.16754645,-115.13846707036,2017-05-09T06:23:22.000Z,5,2017,Monday,0,23,23,8
Houston Zoo,Zoos,Entertainment & Culture,Texas,29.71332485,-95.3915846060964,2017-05-09T05:16:31.000Z,5,2017,Tuesday,1,0,16,9
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2017-05-09T03:58:17.000Z,5,2017,Monday,0,23,58,8
Grand Central Terminal,Landmarks and Monuments,Historical & Cultural,New York,40.7527012,-73.9772498736336,2017-05-09T03:38:43.000Z,5,2017,Monday,0,23,38,8
"Buffalo, New York",Urban Attractions,Urban & Downtown,New York,42.8867166,-78.8783922,2017-04-26T13:55:24.000Z,4,2017,Wednesday,2,9,55,26
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2017-05-09T03:09:02.000Z,5,2017,Monday,0,23,9,8
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2017-05-09T03:04:51.000Z,5,2017,Monday,0,23,4,8
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2017-05-09T02:39:59.000Z,5,2017,Monday,0,22,39,8
Death Valley National Park,Natural attractions,Nature & Outdoors,California,36.4914385,-117.102293607719,2017-05-09T02:17:35.000Z,5,2017,Monday,0,19,17,8
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2017-05-09T01:05:35.000Z,5,2017,Monday,0,21,5,8
Hollywood Hills,Attractions,Tourist Attractions,South Carolina,34.0795976,-81.0187018,2017-05-09T00:42:50.000Z,5,2017,Monday,0,20,42,8
Loews Miami Beach Hotel,Hotels and Resorts,Travel & Hospitality,Florida,25.7893831,-80.1293442656226,2017-05-08T20:32:50.000Z,5,2017,Monday,0,16,32,8
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2017-05-08T20:29:26.000Z,5,2017,Monday,0,16,29,8
"Key West, Florida",Beach and nightlife,Beach & Waterfront,Florida,24.5625566,-81.7724368,2017-05-08T19:48:37.000Z,5,2017,Monday,0,15,48,8
"Cannon Beach, Oregon",Beaches,Beach & Waterfront,Oregon,45.891774,-123.961527,2017-05-08T18:28:45.000Z,5,2017,Monday,0,11,28,8
Lower Antelope Canyon,Natural attractions,Nature & Outdoors,Arizona,36.9031307,-111.4134371,2017-05-08T17:04:52.000Z,5,2017,Monday,0,11,4,8
"Memphis, Tennessee",Music and Entertainment,Entertainment & Culture,Tennessee,35.1490215,-90.0516285,2017-05-08T16:15:46.000Z,5,2017,Monday,0,11,15,8
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-08T15:54:10.000Z,5,2017,Monday,0,11,54,8
Brooklyn Bridge Park (Pier 5),Parks and Gardens,Nature & Outdoors,New York,40.6558346,-74.0186238153155,2017-05-08T14:51:19.000Z,5,2017,Monday,0,10,51,8
The High Line,Attractions,Tourist Attractions,New York,40.74770385,-74.0048911708541,2017-05-08T14:47:36.000Z,5,2017,Monday,0,10,47,8
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-08T14:01:31.000Z,5,2017,Monday,0,10,1,8
St. George Regional Airport,Travel and Transit,Travel & Transit,Utah,37.0342442,-113.509016545503,2017-05-08T13:47:27.000Z,5,2017,Monday,0,7,47,8
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2017-04-23T17:16:15.000Z,4,2017,Sunday,6,13,16,23
Utah,Travel and Transit,Travel & Transit,Utah,39.4225192,-111.7143584,2017-05-08T13:38:20.000Z,5,2017,Monday,0,7,38,8
Utah,Travel and Transit,Travel & Transit,Utah,39.4225192,-111.7143584,2017-05-08T13:35:15.000Z,5,2017,Monday,0,7,35,8
"Bryce Canyon, Utah",Natural attractions,Nature & Outdoors,Utah,37.618409,-112.1422341,2017-05-08T12:41:35.000Z,5,2017,Monday,0,6,41,8
DFW Airport,Airport,Travel & Transit,Texas,32.9070528,-97.0395031,2017-05-08T11:54:50.000Z,5,2017,Monday,0,6,54,8
Tempe Town Lake,Water Activities,Nature & Outdoors,Arizona,33.4334362,-111.940461763013,2017-05-08T06:54:51.000Z,5,2017,Sunday,6,23,54,7
Universal Studios Hollywood,Entertainment,Entertainment & Culture,California,34.13917485,-118.35430470886,2017-05-08T06:27:15.000Z,5,2017,Sunday,6,23,27,7
"Wisconsin Dells, Wisconsin",Natural attractions,Nature & Outdoors,Wisconsin,43.6256168,-89.7715646,2017-05-08T05:58:45.000Z,5,2017,Monday,0,0,58,8
Jacksonville Beach Pier,Beaches,Beach & Waterfront,Florida,30.29337675,-81.3921822547112,2017-05-08T04:09:12.000Z,5,2017,Monday,0,0,9,8
"Miami, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7742658,-80.1936589,2017-05-07T18:24:50.000Z,5,2017,Sunday,6,14,24,7
Haight Street,Shopping,Shopping & Dining,California,37.7701595,-122.4458163,2017-05-07T18:14:40.000Z,5,2017,Sunday,6,11,14,7
Antelope Canyon,Natural attractions,Nature & Outdoors,Utah,40.4483677,-112.62115,2017-05-07T18:03:18.000Z,5,2017,Sunday,6,12,3,7
"Multnomah Falls, Portland, Oregon",Natural attractions,Nature & Outdoors,Oregon,45.5758151,-122.1141651,2017-05-07T17:55:40.000Z,5,2017,Sunday,6,10,55,7
La Jolla Cove,Beach,Beach & Waterfront,Texas,32.020294,-102.162474,2017-05-07T15:39:36.000Z,5,2017,Sunday,6,10,39,7
Navy Pier,Tourist Attractions,Tourist Attractions,Illinois,41.89187955,-87.6041347248327,2017-05-07T15:13:21.000Z,5,2017,Sunday,6,10,13,7
Brooklyn Bridge Park,Parks and Gardens,Nature & Outdoors,New York,40.69753125,-73.9987583356843,2017-05-07T15:03:13.000Z,5,2017,Sunday,6,11,3,7
"Salt Lake City, Utah",Urban Attractions,Urban & Downtown,Utah,40.7670126,-111.8904308,2017-05-07T14:35:37.000Z,5,2017,Sunday,6,8,35,7
Lower Antelope Canyon,Natural attractions,Nature & Outdoors,Arizona,36.9031307,-111.4134371,2017-05-07T14:20:15.000Z,5,2017,Sunday,6,8,20,7
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2017-05-07T09:49:10.000Z,5,2017,Sunday,6,4,49,7
"Salt Lake City, Utah",Urban Attractions,Urban & Downtown,Utah,40.7670126,-111.8904308,2017-05-07T04:46:08.000Z,5,2017,Saturday,5,22,46,6
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-07T04:34:36.000Z,5,2017,Sunday,6,0,34,7
Zion National Park,Natural attractions,Nature & Outdoors,Utah,37.320774,-113.004847586525,2017-05-07T04:31:34.000Z,5,2017,Saturday,5,22,31,6
"Round Rock, Texas",Residential,Residential,Texas,30.508235,-97.6788934,2017-05-07T01:33:35.000Z,5,2017,Saturday,5,20,33,6
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-07T00:50:17.000Z,5,2017,Saturday,5,20,50,6
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2017-05-07T00:12:48.000Z,5,2017,Saturday,5,20,12,6
"Gainesville, Texas",Residential,Residential,Texas,33.6259414,-97.1333453,2017-05-06T23:49:39.000Z,5,2017,Saturday,5,18,49,6
Grand Teton National Park,Natural attractions,Nature & Outdoors,Wyoming,43.81056675,-110.648794777143,2017-05-06T23:00:29.000Z,5,2017,Saturday,5,17,0,6
"Sunnyvale, California",Residential,Residential,California,37.3688301,-122.0363496,2017-05-06T22:05:01.000Z,5,2017,Saturday,5,15,5,6
Downtown Annapolis,Neighborhoods,Urban & Downtown,Texas,27.7562515,-97.4047758,2017-05-06T21:55:12.000Z,5,2017,Saturday,5,16,55,6
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-06T21:15:22.000Z,5,2017,Saturday,5,17,15,6
"Austin, Texas",Cultural attractions and nightlife,Entertainment & Culture,Texas,30.2711286,-97.7436995,2017-05-06T20:40:39.000Z,5,2017,Saturday,5,15,40,6
Harvard University,Educational,Education,Massachusetts,42.36782045,-71.1266665287448,2017-05-06T19:00:59.000Z,5,2017,Saturday,5,15,0,6
Zion National Park,Natural attractions,Nature & Outdoors,Utah,37.320774,-113.004847586525,2017-05-06T18:52:34.000Z,5,2017,Saturday,5,12,52,6
"Middleton, Wisconsin",Residential,Residential,Wisconsin,43.0962919,-89.5119565,2017-05-06T18:33:57.000Z,5,2017,Saturday,5,13,33,6
Griffith Observatory,Attractions,Tourist Attractions,California,34.11821875,-118.300293321966,2017-05-06T15:38:36.000Z,5,2017,Saturday,5,8,38,6
Boston Logan International Airport,Airport,Travel & Transit,Massachusetts,42.3630236,-71.0134079867064,2017-05-06T14:26:36.000Z,5,2017,Saturday,5,10,26,6
"Santa Barbara, California",Beach and relaxation,Beach & Waterfront,California,34.4221319,-119.7026673,2017-05-06T13:27:55.000Z,5,2017,Saturday,5,6,27,6
Bryant Park,Other,Miscellaneous,New York,40.75375085,-73.9835368029526,2017-05-06T13:17:38.000Z,5,2017,Saturday,5,9,17,6
Hudson River,Natural attractions,Nature & Outdoors,New York,42.6340266,-73.7519742,2017-05-06T11:38:25.000Z,5,2017,Saturday,5,7,38,6
"Astoria, Oregon",Natural attractions,Nature & Outdoors,Oregon,46.187885,-123.831256,2017-05-06T11:14:15.000Z,5,2017,Saturday,5,4,14,6
"Arch Cape, Oregon",Beaches,Beach & Waterfront,Oregon,45.812346,-123.9635791,2017-05-06T10:46:59.000Z,5,2017,Saturday,5,3,46,6
"Boston, Massachusetts",Cultural attractions and education,Education & Culture,Massachusetts,42.3602534,-71.0582912,2017-05-06T10:02:08.000Z,5,2017,Saturday,5,6,2,6
Boston Logan International Airport,Airport,Travel & Transit,Massachusetts,42.3630236,-71.0134079867064,2017-05-06T09:31:24.000Z,5,2017,Saturday,5,5,31,6
W New York - Times Square,Hotels and Resorts,Travel & Hospitality,New York,40.75698395,-73.9862656094672,2017-05-06T04:33:01.000Z,5,2017,Saturday,5,0,33,6
Bunker Hill Monument,Landmarks and Monuments,Historical & Cultural,Massachusetts,42.37635225,-71.0607673472946,2017-05-06T03:59:09.000Z,5,2017,Friday,4,23,59,5
"Springdale, Utah",Natural attractions,Nature & Outdoors,Utah,37.1888714,-112.9985515,2017-05-06T03:22:57.000Z,5,2017,Friday,4,21,22,5
Bay Bridge,Bridges,Landmarks,Maryland,38.9965999,-76.3914911,2017-05-06T02:06:14.000Z,5,2017,Friday,4,22,6,5
Yellowstone National Park,Natural attractions,Nature & Outdoors,Wyoming,44.6200885,-110.560757459431,2017-05-06T01:25:48.000Z,5,2017,Friday,4,19,25,5
Yosemite National Park,Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2017-05-05T20:18:39.000Z,5,2017,Friday,4,13,18,5
"Garden Grove, California",Residential,Residential,California,33.7746292,-117.9463717,2017-05-05T18:27:45.000Z,5,2017,Friday,4,11,27,5
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2017-05-05T18:19:20.000Z,5,2017,Friday,4,11,19,5
One World Trade Center,Observation Deck,Tourist Attractions,New York,40.7130031,-74.0131886025342,2017-05-05T15:10:35.000Z,5,2017,Friday,4,11,10,5
"Cannon Beach, Oregon",Beaches,Beach & Waterfront,Oregon,45.891774,-123.961527,2017-05-05T14:40:37.000Z,5,2017,Friday,4,7,40,5
"Arch Cape, Oregon",Beaches,Beach & Waterfront,Oregon,45.812346,-123.9635791,2017-05-05T14:36:43.000Z,5,2017,Friday,4,7,36,5
Palm Springs International Airport,Travel and Transit,Travel & Transit,California,33.83029665,-116.509639102376,2017-05-05T13:33:54.000Z,5,2017,Friday,4,6,33,5
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2017-05-05T09:49:29.000Z,5,2017,Friday,4,5,49,5
"Grand Canyon, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.0965604,-112.0984941,2017-05-05T07:43:00.000Z,5,2017,Friday,4,0,43,5
"Arch Cape, Oregon",Beaches,Beach & Waterfront,Oregon,45.812346,-123.9635791,2017-05-05T07:32:45.000Z,5,2017,Friday,4,0,32,5
"Manzanita, Oregon",Beaches,Beach & Waterfront,Oregon,45.71844,-123.935135,2017-05-05T07:27:47.000Z,5,2017,Friday,4,0,27,5
Venice City Beach,Beaches,Beach & Waterfront,California,33.9786224,-118.4675787,2017-05-05T05:47:16.000Z,5,2017,Thursday,3,22,47,4
"Beverly Hills, California",Luxury shopping and entertainment,Entertainment & Culture,California,34.0696501,-118.3963062,2017-05-05T04:59:15.000Z,5,2017,Thursday,3,21,59,4
"Boulder, Colorado",Outdoors and natural attractions,Nature & Outdoors,Colorado,40.0149856,-105.2705456,2017-05-05T03:39:16.000Z,5,2017,Thursday,3,21,39,4
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2017-05-05T02:44:04.000Z,5,2017,Thursday,3,22,44,4
"Central Park West, NYC",Other,Miscellaneous,New York,40.7684282,-73.9815516,2017-05-05T01:48:35.000Z,5,2017,Thursday,3,21,48,4
Lavon Lake,Water Activities,Nature & Outdoors,Texas,33.1132742,-96.5338795985575,2017-05-05T01:03:18.000Z,5,2017,Thursday,3,20,3,4
Hyatt Centric Times Square,Hotels and Resorts,Travel & Hospitality,New York,40.757572,-73.9840222921106,2017-05-04T21:24:12.000Z,5,2017,Thursday,3,17,24,4
Bunker Hill Monument,Landmarks and Monuments,Historical & Cultural,Massachusetts,42.37635225,-71.0607673472946,2017-05-04T21:13:34.000Z,5,2017,Thursday,3,17,13,4
"Boston, Massachusetts",Cultural attractions and education,Education & Culture,Massachusetts,42.3602534,-71.0582912,2017-05-04T21:07:34.000Z,5,2017,Thursday,3,17,7,4
Yosemite National Park,Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2017-05-04T20:50:08.000Z,5,2017,Thursday,3,13,50,4
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2017-05-04T20:07:25.000Z,5,2017,Thursday,3,13,7,4
Great Falls Park,Natural attractions,Nature & Outdoors,Virginia,38.99044545,-77.2519530076228,2017-05-04T19:49:37.000Z,5,2017,Thursday,3,15,49,4
Antelope Canyon,Natural attractions,Nature & Outdoors,Utah,40.4483677,-112.62115,2017-05-04T18:21:10.000Z,5,2017,Thursday,3,12,21,4
Navy Pier,Tourist Attractions,Tourist Attractions,Illinois,41.89187955,-87.6041347248327,2017-05-04T17:18:04.000Z,5,2017,Thursday,3,12,18,4
Navy Pier,Tourist Attractions,Tourist Attractions,Illinois,41.89187955,-87.6041347248327,2017-05-04T16:33:39.000Z,5,2017,Thursday,3,11,33,4
Empire State Building,Attractions,Tourist Attractions,New York,40.7484284,-73.9856546198733,2017-05-04T16:28:29.000Z,5,2017,Thursday,3,12,28,4
Universal Orlando Resort,Attractions,Tourist Attractions,Florida,28.47086385,-81.4678007930985,2017-05-04T13:52:09.000Z,5,2017,Thursday,3,9,52,4
"Orlando, Florida",Theme parks,Amusement & Theme Parks,Florida,28.5421097,-81.3790388,2017-05-04T13:36:55.000Z,5,2017,Thursday,3,9,36,4
"Santa Monica, California",Beach and boardwalk,Beach & Waterfront,California,34.0250724,-118.4965129,2017-05-04T13:25:06.000Z,5,2017,Thursday,3,6,25,4
Rocky Mountain National Park,Natural attractions,Nature & Outdoors,Colorado,40.3333178,-105.7088953,2017-05-04T11:59:15.000Z,5,2017,Thursday,3,5,59,4
"San Diego, California",Beach and outdoors,Beach & Waterfront,California,32.7174209,-117.1627714,2017-05-04T07:51:28.000Z,5,2017,Thursday,3,0,51,4
"Burlington, Massachusetts",Residential,Residential,Massachusetts,42.5048167,-71.1956111,2017-05-04T07:12:04.000Z,5,2017,Thursday,3,3,12,4
Bally's Las Vegas,Casinos,Entertainment & Culture,Nevada,36.1137843,-115.169010666713,2017-05-04T07:09:38.000Z,5,2017,Thursday,3,0,9,4
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2017-05-04T04:56:56.000Z,5,2017,Wednesday,2,21,56,3
"Niagara Falls, New York",Natural attractions,Nature & Outdoors,New York,43.08436,-79.0614686,2017-05-04T03:45:24.000Z,5,2017,Wednesday,2,23,45,3
"Niagara Falls State Park, USA",Natural attractions,Nature & Outdoors,New York,43.08095235,-79.0683018724647,2017-05-04T03:25:01.000Z,5,2017,Wednesday,2,23,25,3
"Detroit, Michigan",Urban Attractions,Urban & Downtown,Michigan,42.3315509,-83.0466403,2017-05-04T02:34:11.000Z,5,2017,Wednesday,2,22,34,3
Rockefeller Center,Landmarks and Monuments,Historical & Cultural,New York,40.75925755,-73.9799568611638,2017-05-04T02:07:48.000Z,5,2017,Wednesday,2,22,7,3
Mount Rushmore National Memorial,Landmarks and Monuments,Historical & Cultural,South Dakota,43.8758203,-103.4538381,2017-05-04T01:39:36.000Z,5,2017,Wednesday,2,19,39,3
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2017-05-04T01:37:19.000Z,5,2017,Wednesday,2,18,37,3
Navy Pier,Tourist Attractions,Tourist Attractions,Illinois,41.89187955,-87.6041347248327,2017-05-04T00:26:14.000Z,5,2017,Wednesday,2,19,26,3
Boston Common,Parks,Parks & Recreation,Massachusetts,42.3550406,-71.0660514912544,2017-05-04T00:10:21.000Z,5,2017,Wednesday,2,20,10,3
Boston Harbor,Beach,Beach & Waterfront,Massachusetts,42.3417649,-70.9661596,2017-05-04T00:06:45.000Z,5,2017,Wednesday,2,20,6,3
Boston Harbor,Beach,Beach & Waterfront,Massachusetts,42.3417649,-70.9661596,2017-05-03T23:54:57.000Z,5,2017,Wednesday,2,19,54,3
Boston Harbor,Beach,Beach & Waterfront,Massachusetts,42.3417649,-70.9661596,2017-05-03T23:44:07.000Z,5,2017,Wednesday,2,19,44,3
Ft Lauderdale Beach,Beach,Beach & Waterfront,Florida,26.14700555,-80.1013356709149,2017-05-03T22:57:30.000Z,5,2017,Wednesday,2,18,57,3
"Orlando, Florida",Theme parks,Amusement & Theme Parks,Florida,28.5421097,-81.3790388,2017-05-03T21:01:41.000Z,5,2017,Wednesday,2,17,1,3
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2017-05-03T20:55:58.000Z,5,2017,Wednesday,2,13,55,3
"Central Park, NYC",Natural attractions,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2017-05-03T19:48:57.000Z,5,2017,Wednesday,2,15,48,3
Badwater Basin,Natural attractions,Nature & Outdoors,California,36.2302592,-116.767444133304,2017-05-03T16:47:48.000Z,5,2017,Wednesday,2,9,47,3
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2017-05-03T15:42:04.000Z,5,2017,Wednesday,2,11,42,3
MIT Museum,Museums,Education & Culture,Massachusetts,42.362087,-71.0976545,2017-05-03T14:36:17.000Z,5,2017,Wednesday,2,10,36,3
"Tillamook, Oregon",Natural attractions,Nature & Outdoors,Oregon,45.455921,-123.844429,2017-05-03T14:30:14.000Z,5,2017,Wednesday,2,7,30,3
Coral Pink Sand Dunes State Park,Natural attractions,Nature & Outdoors,Utah,37.04058725,-112.713148194206,2017-05-03T14:07:33.000Z,5,2017,Wednesday,2,8,7,3
Coral Pink Sand Dunes State Park,Natural attractions,Nature & Outdoors,Utah,37.04058725,-112.713148194206,2017-05-03T14:04:19.000Z,5,2017,Wednesday,2,8,4,3
Bellagio Las Vegas,Hotels and Resorts,Travel & Hospitality,Nevada,36.11311495,-115.177006452287,2017-05-03T11:57:57.000Z,5,2017,Wednesday,2,4,57,3
Navy Pier,Tourist Attractions,Tourist Attractions,Illinois,41.89187955,-87.6041347248327,2017-05-03T09:26:12.000Z,5,2017,Wednesday,2,4,26,3
Statue of Liberty National Monument,Attractions,Tourist Attractions,New York,40.68981375,-74.0451390334562,2017-05-03T09:03:14.000Z,5,2017,Wednesday,2,5,3,3
"Seattle, Washington",Cultural attractions and outdoors,Entertainment & Culture,Washington,47.6038321,-122.3300624,2017-05-03T07:45:41.000Z,5,2017,Wednesday,2,0,45,3
